_id,Fecha,Hora,Latitud,Longitud,Profundidad,Intensidad
ObjectId("5dc18dcd8c23f5086bfea9fb"),2019-11-05,02:10:55,16.82,-94.86,106.0 km,3.7
ObjectId("5dc18dcd8c23f5086bfea9fd"),2019-11-05,01:37:47,30.29,-114.06,11.0 km,4
ObjectId("5dc18dcd8c23f5086bfea9ff"),2019-11-05,01:28:18,30.23,-113.84,17.0 km,3.8
ObjectId("5dc18dcd8c23f5086bfeaa01"),2019-11-05,01:25:34,14.97,-97.69,16.0 km,3.7
ObjectId("5dc18dcd8c23f5086bfeaa03"),2019-11-05,00:58:08,30.21,-114.12,10.0 km,4.2
ObjectId("5dc18dcd8c23f5086bfeaa05"),2019-11-05,00:11:36,15.35,-93.08,93.0 km,3.5
ObjectId("5dc18dcd8c23f5086bfeaa07"),2019-11-05,00:03:00,17.21,-95.28,108.0 km,3.4
ObjectId("5dc2260b8c23f5086bfec8dd"),2019-11-05,14:46:16,18.17,-103.48,5.0 km,4
ObjectId("5dc2260b8c23f5086bfec8df"),2019-11-05,14:45:05,14.81,-93.34,147.0 km,4.1
ObjectId("5dc2260b8c23f5086bfec8e1"),2019-11-05,11:29:07,30.21,-114.16,10.0 km,4
ObjectId("5dc2d6ad0d573c0e0e72c01b"),2019-11-06,08:03:29,18.2,-101.85,44.0 km,4
ObjectId("5dc2d6ad0d573c0e0e72c01d"),2019-11-06,04:54:51,15.81,-92.72,168.0 km,3.8
ObjectId("5dc2d6ad0d573c0e0e72c01f"),2019-11-06,04:50:29,17.46,-95.53,104.0 km,3.8
ObjectId("5dc2d6ad0d573c0e0e72c021"),2019-11-06,04:44:19,17.1,-100.15,46.0 km,3.5
ObjectId("5dc2d6ad0d573c0e0e72c023"),2019-11-06,04:10:57,18.05,-103.32,5.0 km,4
ObjectId("5dc2d6ad0d573c0e0e72c025"),2019-11-06,03:46:15,15.93,-93.91,88.0 km,3.7
ObjectId("5dc2d6ad0d573c0e0e72c027"),2019-11-06,03:44:30,15.09,-92.13,4.0 km,3.4
ObjectId("5dc2d6ad0d573c0e0e72c029"),2019-11-06,03:33:50,16.09,-96.97,21.0 km,3.4
ObjectId("5dc2d6ad0d573c0e0e72c02b"),2019-11-06,03:26:05,17.29,-101.05,30.0 km,3.8
ObjectId("5dc2d6ad0d573c0e0e72c02d"),2019-11-06,03:10:35,16.32,-98.24,11.0 km,3.6
ObjectId("5dc2d6ad0d573c0e0e72c02f"),2019-11-06,02:58:48,15.39,-94.75,16.0 km,3.7
ObjectId("5dc2d6ad0d573c0e0e72c031"),2019-11-06,02:54:16,16.45,-93.47,55.0 km,3.8
ObjectId("5dc2d6ad0d573c0e0e72c033"),2019-11-06,02:42:59,19.91,-105.31,10.0 km,3.7
ObjectId("5dc2d6ad0d573c0e0e72c035"),2019-11-06,02:26:16,15.95,-98.88,16.0 km,3.7
ObjectId("5dc2d6ad0d573c0e0e72c037"),2019-11-06,02:11:34,17.5,-103.74,16.0 km,3.9
ObjectId("5dc5aa2961f418c6b4152e47"),2019-11-08,08:09:37,16.6,-94.71,5.0 km,4
ObjectId("5dc5aa2961f418c6b4152e49"),2019-11-08,08:01:59,16.54,-96.13,66.0 km,4.1
ObjectId("5dc5aa2961f418c6b4152e4b"),2019-11-08,07:49:48,16.64,-94.68,57.0 km,4
ObjectId("5dc5aa2961f418c6b4152e4d"),2019-11-08,01:58:28,15.89,-97.23,24.0 km,3.2
ObjectId("5dc5aa2961f418c6b4152e4f"),2019-11-08,01:07:11,17.95,-101.4,54.0 km,3.7
ObjectId("5dc5aa2961f418c6b4152e51"),2019-11-08,00:43:03,16.29,-98.07,16.0 km,3.5
ObjectId("5dc5aa2961f418c6b4152e53"),2019-11-08,00:27:23,16.88,-98.36,29.0 km,3.4
ObjectId("5dc5aa2961f418c6b4152e55"),2019-11-08,00:19:50,16.56,-98.47,6.0 km,3.6
ObjectId("5dc5aa2961f418c6b4152e57"),2019-11-07,23:22:06,15.34,-94.37,16.0 km,3.8
ObjectId("5dc5aa2961f418c6b4152e59"),2019-11-07,23:20:19,15.93,-97.65,16.0 km,3.6
ObjectId("5dc5aa2961f418c6b4152e5b"),2019-11-07,23:05:16,16.84,-98.43,45.0 km,3.1
ObjectId("5dc5aa2961f418c6b4152e5d"),2019-11-07,23:02:39,15.43,-92.89,109.0 km,4
ObjectId("5dc5aa2961f418c6b4152e5f"),2019-11-07,22:11:45,16.56,-94.75,75.0 km,3.8
ObjectId("5dc5aa2961f418c6b4152e61"),2019-11-07,21:59:26,15.93,-97.33,5.0 km,3.7
ObjectId("5dc5aa2961f418c6b4152e63"),2019-11-07,21:30:10,16.17,-97.6,25.0 km,3
ObjectId("5dc7507b47b4f3864126e079"),2019-11-09,17:29:43,15.84,-97.14,5.0 km,4
ObjectId("5dc7507b47b4f3864126e07b"),2019-11-09,11:26:06,14.1,-93.6,15.0 km,4.1
ObjectId("5dc7507b47b4f3864126e07d"),2019-11-09,04:53:57,16.31,-95.52,25.0 km,3.6
ObjectId("5dc7507b47b4f3864126e07f"),2019-11-09,04:33:29,15.35,-93.18,91.0 km,3.9
ObjectId("5dc7507b47b4f3864126e081"),2019-11-09,04:13:37,20.4,-105.25,54.0 km,3.8
ObjectId("5dc7507b47b4f3864126e083"),2019-11-09,04:05:50,16.51,-99.1,9.0 km,3.5
ObjectId("5dc7507b47b4f3864126e085"),2019-11-09,03:39:39,15.52,-94.86,15.0 km,3.7
ObjectId("5dc7507b47b4f3864126e087"),2019-11-09,03:08:57,19.84,-105.64,16.0 km,3.9
ObjectId("5dc7507b47b4f3864126e089"),2019-11-09,02:07:17,17.01,-100.03,5.0 km,3.6
ObjectId("5dc7507b47b4f3864126e08b"),2019-11-09,01:43:48,16.52,-95.1,53.0 km,3.6
ObjectId("5dc7507b47b4f3864126e08d"),2019-11-09,01:25:06,15.63,-97.51,25.0 km,3.4
ObjectId("5dc7507b47b4f3864126e08f"),2019-11-09,01:08:31,18.16,-103.42,5.0 km,3.5
ObjectId("5dc7507b47b4f3864126e091"),2019-11-09,00:45:13,16.51,-96.07,64.0 km,3.9
ObjectId("5dc7507b47b4f3864126e093"),2019-11-09,00:05:49,18.14,-103.42,3.0 km,4.2
ObjectId("5dc7507b47b4f3864126e095"),2019-11-08,23:41:07,15.89,-95.09,17.0 km,3.8
ObjectId("5dc982bd47b4f3864126e431"),2019-11-11,06:20:42,15.78,-95.21,53.0 km,4.2
ObjectId("5dc982bd47b4f3864126e433"),2019-11-11,03:55:07,18.56,-96.09,107.0 km,3.7
ObjectId("5dc982bd47b4f3864126e435"),2019-11-11,03:51:16,16.51,-99.01,9.0 km,4
ObjectId("5dc982bd47b4f3864126e437"),2019-11-11,02:53:01,16.08,-97.8,11.0 km,3.1
ObjectId("5dc982bd47b4f3864126e439"),2019-11-11,02:37:21,15.93,-97.94,14.0 km,3.6
ObjectId("5dc982bd47b4f3864126e43b"),2019-11-11,01:05:14,15.83,-96.6,27.0 km,3.6
ObjectId("5dc982bd47b4f3864126e43d"),2019-11-11,00:42:22,16.55,-98.43,18.0 km,3.4
ObjectId("5dc982bd47b4f3864126e43f"),2019-11-11,00:38:47,15.45,-95.07,24.0 km,4
ObjectId("5dc982bd47b4f3864126e441"),2019-11-11,00:26:00,16.22,-96.01,60.0 km,3.8
ObjectId("5dc982bd47b4f3864126e443"),2019-11-11,00:23:11,15.86,-96.33,37.0 km,3.8
ObjectId("5dc982bd47b4f3864126e445"),2019-11-11,00:15:45,15.48,-94.83,65.0 km,3.9
ObjectId("5dc982bd47b4f3864126e447"),2019-11-10,23:33:44,16.81,-98.9,31.0 km,3.7
ObjectId("5dc982bd47b4f3864126e449"),2019-11-10,23:00:04,15.52,-93.33,75.0 km,3.7
ObjectId("5dc982bd47b4f3864126e44b"),2019-11-10,20:41:02,17.29,-94.62,142.0 km,3.4
ObjectId("5dc982bd47b4f3864126e44d"),2019-11-10,20:40:46,16.25,-98.07,9.0 km,3.1
ObjectId("5dcd677efabd100cf4e5833c"),2019-11-14,04:29:30,16.24,-98.48,3.0 km,3.3
ObjectId("5dcd677efabd100cf4e5833e"),2019-11-14,04:21:01,17.03,-101.54,14.0 km,4
ObjectId("5dcd677efabd100cf4e58340"),2019-11-14,04:03:25,16.58,-98.51,33.0 km,3.3
ObjectId("5dcd677efabd100cf4e58342"),2019-11-14,03:44:27,16.21,-98.11,7.0 km,3.1
ObjectId("5dcd677efabd100cf4e58344"),2019-11-14,03:31:13,17.38,-100.51,43.0 km,3.4
ObjectId("5dcd677efabd100cf4e58346"),2019-11-14,03:10:39,16.58,-94.57,11.0 km,3.6
ObjectId("5dcd677efabd100cf4e58348"),2019-11-14,02:38:35,16.51,-94.55,15.0 km,3.4
ObjectId("5dcd677efabd100cf4e5834a"),2019-11-14,02:34:02,17.17,-100.55,14.0 km,4.5
ObjectId("5dcd677efabd100cf4e5834c"),2019-11-14,02:24:46,16.69,-94.23,124.0 km,3.5
ObjectId("5dcd677efabd100cf4e5834e"),2019-11-14,02:06:13,17.65,-95.6,36.0 km,3.9
ObjectId("5dcd677efabd100cf4e58350"),2019-11-14,01:34:37,14.77,-93.72,16.0 km,4
ObjectId("5dcd677efabd100cf4e58352"),2019-11-14,01:03:18,17.44,-101.58,13.0 km,3.5
ObjectId("5dcd677efabd100cf4e58354"),2019-11-14,00:21:57,16.44,-95.18,74.0 km,3.5
ObjectId("5dcd677efabd100cf4e58356"),2019-11-13,23:25:52,16.01,-97.67,28.0 km,3.2
ObjectId("5dcd677efabd100cf4e58358"),2019-11-13,23:24:59,16.28,-97.96,23.0 km,3
ObjectId("5dcef52b5accd06b6d543f23"),2019-11-15,09:40:33,15.02,-94.16,11.0 km,4
ObjectId("5dcef52b5accd06b6d543f25"),2019-11-15,04:49:03,16.57,-93.95,135.0 km,3.6
ObjectId("5dcef52b5accd06b6d543f27"),2019-11-15,04:47:23,17.26,-100.27,48.0 km,3.6
ObjectId("5dcef52b5accd06b6d543f29"),2019-11-15,04:36:51,16.75,-96.38,56.0 km,3.8
ObjectId("5dcef52b5accd06b6d543f2b"),2019-11-15,04:15:25,15.69,-98.5,5.0 km,3.7
ObjectId("5dcef52b5accd06b6d543f2d"),2019-11-15,04:05:27,15.54,-95.05,37.0 km,3.8
ObjectId("5dcef52b5accd06b6d543f2f"),2019-11-15,03:45:20,16.24,-98.1,10.0 km,3.1
ObjectId("5dcef52b5accd06b6d543f31"),2019-11-15,03:43:14,16.82,-94.71,115.0 km,3.6
ObjectId("5dcef52b5accd06b6d543f33"),2019-11-15,03:38:42,14.2,-94.22,15.0 km,3.9
ObjectId("5dcef52b5accd06b6d543f35"),2019-11-15,03:28:35,16.27,-97.85,26.0 km,3.3
ObjectId("5dcef52b5accd06b6d543f37"),2019-11-15,03:19:00,16.03,-93.8,99.0 km,3.8
ObjectId("5dcef52b5accd06b6d543f39"),2019-11-15,03:06:37,14.96,-93.23,43.0 km,3.8
ObjectId("5dcef52b5accd06b6d543f3b"),2019-11-15,02:59:00,14.77,-92.41,88.0 km,3.7
ObjectId("5dcef52b5accd06b6d543f3d"),2019-11-15,02:52:00,18.37,-99.96,57.0 km,3.4
ObjectId("5dcef52b5accd06b6d543f3f"),2019-11-15,02:46:47,25.1,-112.41,15.0 km,4.1
ObjectId("5dd02e525accd06b6d545885"),2019-11-16,03:55:25,16.43,-95.29,88.0 km,3.6
ObjectId("5dd02e525accd06b6d545887"),2019-11-16,03:38:47,16.73,-95.01,53.0 km,3.7
ObjectId("5dd02e525accd06b6d545889"),2019-11-16,03:35:24,16.15,-97.3,28.0 km,3.6
ObjectId("5dd02e525accd06b6d54588b"),2019-11-16,02:24:23,16.55,-96.69,16.0 km,3.2
ObjectId("5dd02e525accd06b6d54588d"),2019-11-16,02:21:02,18.09,-103.3,5.0 km,3.5
ObjectId("5dd02e525accd06b6d54588f"),2019-11-16,02:15:02,16.05,-98.43,11.0 km,3.7
ObjectId("5dd02e525accd06b6d545891"),2019-11-16,01:34:37,15.91,-95.14,9.0 km,4.1
ObjectId("5dd02e525accd06b6d545893"),2019-11-16,01:17:10,17.51,-94.73,137.0 km,3.5
ObjectId("5dd02e525accd06b6d545895"),2019-11-16,01:12:12,17.7,-102.19,10.0 km,3.7
ObjectId("5dd02e525accd06b6d545897"),2019-11-16,00:21:12,16.47,-95.25,58.0 km,3.8
ObjectId("5dd02e525accd06b6d545899"),2019-11-16,00:04:36,16.95,-94.19,135.0 km,4.1
ObjectId("5dd02e525accd06b6d54589b"),2019-11-15,22:52:18,16.29,-98.46,6.0 km,3.2
ObjectId("5dd02e525accd06b6d54589d"),2019-11-15,21:35:29,16.02,-94.18,84.0 km,3.9
ObjectId("5dd02e525accd06b6d54589f"),2019-11-15,21:22:43,14.11,-93.6,10.0 km,3.9
ObjectId("5dd02e525accd06b6d5458a1"),2019-11-15,21:20:21,17.71,-96.59,80.0 km,3.8
ObjectId("5dd305775accd06b6d547eef"),2019-11-18,04:52:53,15.42,-94.87,40.0 km,3.8
ObjectId("5dd305775accd06b6d547ef1"),2019-11-18,04:25:16,16.17,-97.56,24.0 km,3.5
ObjectId("5dd305775accd06b6d547ef3"),2019-11-18,04:12:39,16.07,-98.44,2.0 km,3.5
ObjectId("5dd305775accd06b6d547ef5"),2019-11-18,04:07:21,15.79,-99.06,16.0 km,3.6
ObjectId("5dd305775accd06b6d547ef7"),2019-11-18,03:58:20,16.74,-98.44,40.0 km,3.5
ObjectId("5dd305775accd06b6d547ef9"),2019-11-18,03:57:54,14.78,-93.7,12.0 km,4.1
ObjectId("5dd305775accd06b6d547efb"),2019-11-18,03:34:35,15.39,-94.75,17.0 km,3.8
ObjectId("5dd305785accd06b6d547efd"),2019-11-18,03:21:06,16.13,-95.84,27.0 km,3.7
ObjectId("5dd305785accd06b6d547eff"),2019-11-18,02:49:31,14.74,-93.72,33.0 km,3.9
ObjectId("5dd305785accd06b6d547f01"),2019-11-18,02:39:54,17.63,-100.11,50.0 km,3.5
ObjectId("5dd305785accd06b6d547f03"),2019-11-18,01:51:26,15.62,-95.5,30.0 km,4.1
ObjectId("5dd305785accd06b6d547f05"),2019-11-18,01:14:13,15.4,-94.79,15.0 km,3.7
ObjectId("5dd305785accd06b6d547f07"),2019-11-18,01:09:43,16.95,-94.2,142.0 km,3.9
ObjectId("5dd305785accd06b6d547f09"),2019-11-18,01:09:29,17.22,-100.78,28.0 km,3.6
ObjectId("5dd305785accd06b6d547f0b"),2019-11-18,01:07:33,16.03,-98.72,17.0 km,3.6
ObjectId("5dd3fd482343d438cb523fcf"),2019-11-19,04:40:49,16.11,-95.28,26.0 km,3.8
ObjectId("5dd3fd482343d438cb523fd1"),2019-11-19,03:51:27,18.77,-102.83,91.0 km,3.5
ObjectId("5dd3fd482343d438cb523fd3"),2019-11-19,03:38:44,16.92,-95.38,87.0 km,3.6
ObjectId("5dd3fd482343d438cb523fd5"),2019-11-19,03:36:06,16.84,-94.68,30.0 km,3.9
ObjectId("5dd3fd482343d438cb523fd7"),2019-11-19,03:00:22,14.83,-94.25,15.0 km,3.8
ObjectId("5dd3fd482343d438cb523fd9"),2019-11-19,02:40:54,16.3,-98.13,17.0 km,3.5
ObjectId("5dd3fd482343d438cb523fdb"),2019-11-19,02:23:31,17.11,-100.23,39.0 km,3.8
ObjectId("5dd3fd482343d438cb523fdd"),2019-11-19,02:13:04,14.47,-92.49,70.0 km,4.1
ObjectId("5dd3fd482343d438cb523fdf"),2019-11-19,02:12:57,16.29,-97.83,3.0 km,3.3
ObjectId("5dd3fd482343d438cb523fe1"),2019-11-19,02:12:11,16.58,-98.54,5.0 km,3.3
ObjectId("5dd3fd482343d438cb523fe3"),2019-11-19,01:50:41,16.12,-97.59,30.0 km,3.3
ObjectId("5dd3fd482343d438cb523fe5"),2019-11-19,01:37:32,16.82,-94.49,70.0 km,3.9
ObjectId("5dd3fd482343d438cb523fe7"),2019-11-19,01:12:22,15.77,-95.6,44.0 km,3.7
ObjectId("5dd3fd482343d438cb523fe9"),2019-11-19,01:05:16,16.03,-96.92,26.0 km,3.4
ObjectId("5dd3fd482343d438cb523feb"),2019-11-19,01:04:42,15.57,-93.77,70.0 km,3.7
ObjectId("5dd59f494778601fba237916"),2019-11-20,05:30:55,13.65,-93.33,12.0 km,4.9
ObjectId("5dd59f494778601fba237918"),2019-11-20,04:46:10,13.83,-93.61,7.0 km,4
ObjectId("5dd59f494778601fba23791a"),2019-11-20,04:40:55,15.27,-93.19,72.0 km,3.6
ObjectId("5dd59f494778601fba23791c"),2019-11-20,04:39:38,15.98,-97.52,12.0 km,3.9
ObjectId("5dd59f494778601fba23791e"),2019-11-20,04:38:43,13.77,-93.25,10.0 km,3.8
ObjectId("5dd59f494778601fba237920"),2019-11-20,04:16:32,13.58,-93.2,16.0 km,4
ObjectId("5dd59f494778601fba237922"),2019-11-20,03:33:30,13.81,-93.45,19.0 km,3.8
ObjectId("5dd59f494778601fba237924"),2019-11-20,03:16:18,15.67,-95.25,49.0 km,3.8
ObjectId("5dd59f494778601fba237926"),2019-11-20,02:45:51,15.81,-93.54,105.0 km,3.8
ObjectId("5dd59f494778601fba237928"),2019-11-20,02:30:39,16.05,-97.66,14.0 km,3.2
ObjectId("5dd59f494778601fba23792a"),2019-11-20,02:27:48,16.94,-100.4,5.0 km,3.4
ObjectId("5dd59f494778601fba23792c"),2019-11-20,02:11:19,16.77,-94.51,65.0 km,3.6
ObjectId("5dd59f494778601fba23792e"),2019-11-20,01:22:57,16.03,-97.67,23.0 km,3.6
ObjectId("5dd59f494778601fba237930"),2019-11-20,01:10:53,16.76,-94.54,12.0 km,3.8
ObjectId("5dd59f494778601fba237932"),2019-11-20,01:06:22,16.8,-94.56,21.0 km,3.8
ObjectId("5dd69f5198827325192122b4"),2019-11-21,05:41:55,15.78,-95.17,36.0 km,4.2
ObjectId("5dd69f5198827325192122b6"),2019-11-21,04:04:48,17.27,-95.36,113.0 km,4.2
ObjectId("5dd69f5198827325192122b8"),2019-11-21,03:24:51,16.74,-94.57,9.0 km,4.1
ObjectId("5dd69f5198827325192122ba"),2019-11-21,02:38:55,16.98,-99.58,30.0 km,4
ObjectId("5dd69f5198827325192122bc"),2019-11-20,23:15:50,13.86,-93.28,6.0 km,4.2
ObjectId("5dd69f5198827325192122be"),2019-11-20,23:09:38,16.3,-98.1,15.0 km,4.1
ObjectId("5dd69f5198827325192122c0"),2019-11-20,22:35:20,16.16,-97.61,15.0 km,4
ObjectId("5dd69f5198827325192122c2"),2019-11-20,22:09:30,16.43,-95.15,30.0 km,4.2
ObjectId("5dd69f5198827325192122c4"),2019-11-20,18:33:42,16.76,-94.54,12.0 km,4.1
ObjectId("5dd69f5198827325192122c6"),2019-11-20,17:09:13,13.89,-93.28,10.0 km,4
ObjectId("5dd69f5198827325192122c8"),2019-11-20,16:48:00,17.4,-94.78,124.0 km,4
ObjectId("5dd69f5198827325192122ca"),2019-11-20,16:40:28,16.33,-98.65,15.0 km,3.5
ObjectId("5dd69f5198827325192122cc"),2019-11-20,16:39:02,18.92,-98.64,5.0 km,2.6
ObjectId("5dd69f5198827325192122ce"),2019-11-20,16:29:53,16.97,-100.57,7.0 km,3.7
ObjectId("5dd69f5198827325192122d0"),2019-11-20,15:55:52,18.01,-98.37,57.0 km,3.5
ObjectId("5dd7f4d953292ce3a10b3582"),2019-11-22,07:55:09,16.76,-94.59,15.0 km,4.2
ObjectId("5dd7f4d953292ce3a10b3584"),2019-11-22,04:51:54,15.8,-98.33,10.0 km,4
ObjectId("5dd7f4d953292ce3a10b3586"),2019-11-22,04:20:35,15.14,-94.64,22.0 km,3.8
ObjectId("5dd7f4d953292ce3a10b3588"),2019-11-22,03:27:06,15.29,-94.73,17.0 km,3.9
ObjectId("5dd7f4d953292ce3a10b358a"),2019-11-22,03:24:34,17.54,-94.84,134.0 km,3.8
ObjectId("5dd7f4d953292ce3a10b358c"),2019-11-22,02:44:22,17.28,-100.52,46.0 km,4
ObjectId("5dd7f4d953292ce3a10b358e"),2019-11-22,02:18:04,15.79,-94.97,5.0 km,3.9
ObjectId("5dd7f4d953292ce3a10b3590"),2019-11-22,02:15:22,16.16,-95.17,49.0 km,3.8
ObjectId("5dd7f4d953292ce3a10b3592"),2019-11-22,01:39:46,15.46,-94.87,13.0 km,3.7
ObjectId("5dd7f4d953292ce3a10b3594"),2019-11-22,01:31:08,16.88,-100.07,5.0 km,3.6
ObjectId("5dd7f4d953292ce3a10b3596"),2019-11-22,01:07:49,16.9,-95.79,30.0 km,3.9
ObjectId("5dd7f4d953292ce3a10b3598"),2019-11-22,00:56:56,16.59,-98.67,14.0 km,3.2
ObjectId("5dd7f4d953292ce3a10b359a"),2019-11-22,00:53:06,15.34,-94.78,16.0 km,4
ObjectId("5dd7f4d953292ce3a10b359c"),2019-11-22,00:51:50,15.91,-95.2,27.0 km,3.5
ObjectId("5dd7f4d953292ce3a10b359e"),2019-11-22,00:42:54,16.84,-94.65,5.0 km,3.5
ObjectId("5dd84d3553292ce3a10b3664"),2019-11-22,14:07:55,17.96,-95.45,29.0 km,4.2
ObjectId("5dd84d3553292ce3a10b3666"),2019-11-22,13:50:42,16.77,-94.54,11.0 km,4
ObjectId("5dd84d3553292ce3a10b3668"),2019-11-22,11:35:23,16.78,-94.54,10.0 km,4
ObjectId("5dd97bc72a7568811a943c28"),2019-11-23,04:55:05,16.81,-94.64,12.0 km,3.3
ObjectId("5dd97bc72a7568811a943c2a"),2019-11-23,04:31:03,16.66,-94.52,6.0 km,3.4
ObjectId("5dd97bc72a7568811a943c2c"),2019-11-23,04:27:22,16.93,-98.16,47.0 km,3.5
ObjectId("5dd97bc72a7568811a943c2e"),2019-11-23,04:27:20,15.42,-94.84,69.0 km,3.8
ObjectId("5dd97bc72a7568811a943c30"),2019-11-23,04:26:52,16.3,-95.15,15.0 km,3.4
ObjectId("5dd97bc72a7568811a943c32"),2019-11-23,04:14:27,17.64,-94.46,166.0 km,3.3
ObjectId("5dd97bc72a7568811a943c34"),2019-11-23,04:02:29,16.87,-94.62,5.0 km,3.9
ObjectId("5dd97bc72a7568811a943c36"),2019-11-23,03:57:02,15.42,-94.65,16.0 km,3.6
ObjectId("5dd97bc72a7568811a943c38"),2019-11-23,03:06:01,15.94,-98.06,11.0 km,3.4
ObjectId("5dd97bc72a7568811a943c3a"),2019-11-23,02:57:49,17.4,-101.75,11.0 km,3.6
ObjectId("5dd97bc72a7568811a943c3c"),2019-11-23,02:51:51,19.23,-104.47,57.0 km,3.1
ObjectId("5dd97bc72a7568811a943c3e"),2019-11-23,01:57:32,18.01,-103.3,4.0 km,3.8
ObjectId("5dd97bc72a7568811a943c40"),2019-11-23,01:10:28,16.84,-94.67,10.0 km,3.8
ObjectId("5dd97bc72a7568811a943c42"),2019-11-23,00:51:59,18.25,-97.62,60.0 km,3.8
ObjectId("5dd97bc72a7568811a943c44"),2019-11-23,00:37:42,16.33,-96.34,52.0 km,4.2
ObjectId("5ddb22612a7568811a943fbf"),2019-11-24,10:39:27,15.02,-96.34,16.0 km,4.1
ObjectId("5ddb22612a7568811a943fc1"),2019-11-24,07:52:02,15.53,-96.88,15.0 km,4.1
ObjectId("5ddb22612a7568811a943fc3"),2019-11-24,06:59:49,16.7,-94.14,131.0 km,4.2
ObjectId("5ddb22612a7568811a943fc5"),2019-11-24,04:27:31,16.36,-98.27,11.0 km,3.2
ObjectId("5ddb22612a7568811a943fc7"),2019-11-24,04:25:09,16.63,-99.23,25.0 km,3.1
ObjectId("5ddb22612a7568811a943fc9"),2019-11-24,04:21:10,15.78,-97.1,6.0 km,3.2
ObjectId("5ddb22612a7568811a943fcb"),2019-11-24,04:17:33,15.65,-96.89,2.0 km,3.4
ObjectId("5ddb22612a7568811a943fcd"),2019-11-24,04:11:42,16.23,-98.27,8.0 km,3
ObjectId("5ddb22612a7568811a943fcf"),2019-11-24,03:56:18,16.19,-97.26,7.0 km,3.1
ObjectId("5ddb22612a7568811a943fd1"),2019-11-24,03:45:55,15.53,-96.81,27.0 km,3.3
ObjectId("5ddb22612a7568811a943fd3"),2019-11-24,03:43:33,15.24,-94.6,16.0 km,3.7
ObjectId("5ddb22612a7568811a943fd5"),2019-11-24,03:15:23,16.79,-94.57,10.0 km,3.1
ObjectId("5ddb22612a7568811a943fd7"),2019-11-24,02:42:18,16.34,-97.89,33.0 km,3.1
ObjectId("5ddb22612a7568811a943fd9"),2019-11-24,02:40:58,16.39,-95.13,58.0 km,3.3
ObjectId("5ddb22612a7568811a943fdb"),2019-11-24,02:31:40,16.66,-99.5,2.0 km,3
ObjectId("5ddbf21ba1cfc18749c7d60d"),2019-11-25,05:58:52,15.51,-95.26,40.0 km,4.2
ObjectId("5ddbf21ba1cfc18749c7d60f"),2019-11-25,04:54:47,15.92,-95.24,55.0 km,3.8
ObjectId("5ddbf21ba1cfc18749c7d611"),2019-11-25,04:51:10,16.2,-98.18,7.0 km,3.3
ObjectId("5ddbf21ba1cfc18749c7d613"),2019-11-25,04:46:29,16.32,-98.01,4.0 km,3.3
ObjectId("5ddbf21ba1cfc18749c7d615"),2019-11-25,04:42:28,16.3,-97.94,5.0 km,3.3
ObjectId("5ddbf21ba1cfc18749c7d617"),2019-11-25,04:27:52,15.93,-98.27,8.0 km,3.5
ObjectId("5ddbf21ba1cfc18749c7d619"),2019-11-25,04:21:03,16.21,-99.53,5.0 km,3.6
ObjectId("5ddbf21ba1cfc18749c7d61b"),2019-11-25,04:18:03,17.06,-98.43,53.0 km,3.5
ObjectId("5ddbf21ba1cfc18749c7d61d"),2019-11-25,03:38:49,16.75,-94.54,9.0 km,3.5
ObjectId("5ddbf21ba1cfc18749c7d61f"),2019-11-25,03:35:41,16.74,-94.55,8.0 km,3.6
ObjectId("5ddbf21ba1cfc18749c7d621"),2019-11-25,03:25:33,16.81,-94.62,5.0 km,3.6
ObjectId("5ddbf21ba1cfc18749c7d623"),2019-11-25,03:08:05,31.14,-115.4,28.0 km,3.6
ObjectId("5ddbf21ba1cfc18749c7d625"),2019-11-25,02:47:24,16.06,-97.15,31.0 km,3.7
ObjectId("5ddbf21ba1cfc18749c7d627"),2019-11-25,02:40:45,16.01,-97.58,21.0 km,3.4
ObjectId("5ddbf21ba1cfc18749c7d629"),2019-11-25,02:28:59,31.17,-115.37,19.0 km,3.7
ObjectId("5ddc66a5a1cfc18749c7e6fa"),2019-11-25,13:12:42,16.73,-94.32,124.0 km,4.1
ObjectId("5ddd369e8e27a307a67756f6"),2019-11-26,05:11:46,16.79,-100.26,10.0 km,4
ObjectId("5ddd369e8e27a307a67756f8"),2019-11-26,04:21:08,16.22,-98.31,9.0 km,3.8
ObjectId("5ddd369e8e27a307a67756fa"),2019-11-26,04:06:05,18.54,-101.72,77.0 km,3.9
ObjectId("5ddd369e8e27a307a67756fc"),2019-11-26,03:50:24,16.12,-96.96,30.0 km,3.8
ObjectId("5ddd369e8e27a307a67756fe"),2019-11-26,03:13:10,17.3,-94.02,179.0 km,3.7
ObjectId("5ddd369e8e27a307a6775700"),2019-11-26,03:06:55,15.18,-94.68,16.0 km,3.6
ObjectId("5ddd369e8e27a307a6775702"),2019-11-26,02:45:33,16.19,-95.95,66.0 km,3.6
ObjectId("5ddd369e8e27a307a6775704"),2019-11-26,02:27:06,15.81,-93.44,98.0 km,3.8
ObjectId("5ddd369e8e27a307a6775706"),2019-11-26,02:23:11,15.4,-94.75,24.0 km,4
ObjectId("5ddd369e8e27a307a6775708"),2019-11-26,02:12:14,15.68,-96.83,5.0 km,3.6
ObjectId("5ddd369e8e27a307a677570a"),2019-11-26,01:57:18,16.24,-98.12,11.0 km,3.4
ObjectId("5ddd369e8e27a307a677570c"),2019-11-26,01:53:26,16.59,-98.55,5.0 km,3.6
